51	164	163.435
164	163	6335.92
163	51	2524.49
19	162	13331.1
162	164	993.81
164	19	287.992
52	163	1288.26
163	162	640.3
162	52	18687.2
52	167	24490.9
167	166	17779.2
166	52	0.0240955
3	165	0.00788986
165	167	20135
167	3	0
50	166	5638.69
166	165	2966.92
165	50	8898.37
50	170	7511.78
170	169	2007.38
169	50	6294.97
20	168	1028.82
168	170	7228.98
170	20	4437.13
51	169	8319.46
169	168	7087.83
168	51	0
163	169	0
166	163	9896.39
169	166	10060.6
54	173	102.878
173	172	5481.8
172	54	243.184
20	171	5225.59
171	173	678.011
173	20	295.334
55	172	1.77501
172	171	791.148
171	55	6447.48
55	176	6288.65
176	175	951.155
175	55	2608.12
1	174	15674.8
174	176	4373.64
176	1	9443.98
53	175	0.0505621
175	174	8149.46
174	53	12313.1
53	179	10649
179	178	0.00782322
178	53	4727.7
18	177	0
177	179	3371.34
179	18	7405.73
54	178	4709.45
178	177	2269.03
177	54	5.00895
172	178	323.601
175	172	5540.72
178	175	2501.9
57	182	2636.38
182	181	0.00380192
181	57	5970.86
18	180	6845.35
180	182	7190.53
182	18	1612.35
58	181	4786
181	180	3495.27
180	58	3942.97
58	185	921.645
185	184	4599.44
184	58	1082.7
2	183	3140.16
183	185	467.397
185	2	217.102
56	184	1087.95
184	183	0.0011125
183	56	3538.03
56	188	5360.09
188	187	1615.65
187	56	0.00110456
19	186	1629.71
186	188	93.292
188	19	8901.61
57	187	176.097
187	186	3879.31
186	57	1720.17
181	187	1604.21
184	181	315.438
187	184	3698.21
186	189	536.142
189	57	6648.6
164	186	4598.94
51	189	7060.5
189	164	1701.43
168	190	7867.54
190	51	3049.34
173	168	5985.05
54	190	4391.78
190	173	0
177	191	2973.16
191	54	166.034
182	177	2452.89
57	191	11.3893
191	182	5559.06
189	191	2155.15
190	189	494.825
191	190	6150.63
60	194	1803.2
194	193	20427
193	60	5765.14
21	192	0
192	194	7713.09
194	21	23.5512
61	193	9461.61
193	192	3713.08
192	61	0
61	197	0
197	196	8125.62
196	61	345.712
4	195	3461.47
195	197	5782.73
197	4	0
59	196	4117.12
196	195	15137
195	59	9716
59	200	5534.66
200	199	7599.36
199	59	3807.78
22	198	987.491
198	200	1327.1
200	22	5750.76
60	199	4042.2
199	198	5082.08
198	60	2142.89
193	199	6805.13
196	193	17640.9
199	196	5293.23
62	203	0.0434014
203	202	5392.61
202	62	2717.17
22	201	5149.07
201	203	2160.85
203	22	51.1359
63	202	1966.39
202	201	0.0577529
201	63	6420.15
63	205	6945.38
205	204	2547.07
204	63	772.607
176	205	656.127
205	1	10921.5
55	204	0
204	176	6466.8
171	207	0.0168918
207	55	3226.77
20	206	0.0681791
206	171	2391.82
62	207	3775.69
207	206	3350.65
206	62	0.0965127
202	207	0.0381464
204	202	5457.77
207	204	3454.53
65	209	3902.85
209	208	1607.46
208	65	6560.39
170	209	5571.97
209	20	1838.98
50	208	7230.07
208	170	4210.61
165	211	18780.3
211	50	4639.32
3	210	0
210	165	3198.19
64	211	3194.73
211	210	4.6295
210	64	0
64	214	0
214	213	4874.72
213	64	4.94986
21	212	4455.1
212	214	32.3249
214	21	0
65	213	85.2327
213	212	20285.5
212	65	5092.52
208	213	4738.02
211	208	736.052
213	211	20100.1
212	215	23.0544
215	65	5541.6
194	212	21360.6
60	215	4232.24
215	194	6312.44
198	216	422.973
216	60	5226.44
203	198	5349.29
62	216	3573.12
216	203	2719.64
206	217	2553.69
217	62	3142.02
209	206	3538.92
65	217	1327.63
217	209	3592.2
215	217	4759.43
216	215	1707.32
217	216	1601.34
67	220	3783.44
220	219	8834.81
219	67	791.117
23	218	0
218	220	8.29219
220	23	3643.31
68	219	1702.68
219	218	8022.8
218	68	0
68	223	0
223	222	0.0289875
222	68	7558.77
5	221	6702.81
221	223	3358.6
223	5	0
66	222	9295.34
222	221	6901.02
221	66	954.296
66	226	2705.28
226	225	9828.91
225	66	7252.21
24	224	3649.44
224	226	7752.31
226	24	4149.62
67	225	7678.07
225	224	1701.68
224	67	4394.36
219	225	9166.8
222	219	7926.79
225	222	536.61
69	229	0.0101289
229	228	4474.65
228	69	3315.66
24	227	4874.22
227	229	2579.29
229	24	156.913
70	228	1987.4
228	227	0.00363511
227	70	6276.47
70	231	7006.18
231	230	5208.38
230	70	0.0637839
205	231	0
231	1	11849.8
63	230	0
230	205	4346.99
201	233	457.1
233	63	1743.38
22	232	317.888
232	201	1350.53
69	233	2093.44
233	232	4937.67
232	69	0
228	233	0.0425873
230	228	5161.8
233	230	4872.28
72	235	113.821
235	234	5488.28
234	72	8588.8
200	235	8304.92
235	22	0.641561
59	234	9030.07
234	200	1125.55
195	237	8919.79
237	59	3.66213
4	236	0
236	195	16089.5
71	237	576.168
237	236	3967.29
236	71	0
71	240	0
240	239	4548.64
239	71	2155.77
23	238	2.95431
238	240	3702.17
240	23	0
72	239	3571.06
239	238	9567.9
238	72	0.0761581
234	239	2338.26
237	234	4253.39
239	237	9851.22
238	241	3652.34
241	72	8670.25
220	238	9620.11
67	241	8540.6
241	220	0.0195399
224	242	7277.67
242	67	792.691
229	224	3286.28
69	242	1123.45
242	229	4238.32
232	243	706.072
243	69	4512.89
235	232	5815
72	243	3721.81
243	235	8202.13
241	243	685.515
242	241	3706.51
243	242	7842.44
74	246	3037.62
246	245	13292.3
245	74	885.19
25	244	0
244	246	0.0537526
246	25	3278.71
75	245	0
245	244	4771.61
244	75	0
75	249	0
249	248	701.835
248	75	4697.76
6	247	1293.64
247	249	3169.85
249	6	0
73	248	3965.48
248	247	14828.3
247	73	3316.37
73	252	4264.21
252	251	6110.55
251	73	3650.19
26	250	3713.76
250	252	9922.65
252	26	4036.86
74	251	6157.15
251	250	1839.13
250	74	3366.73
245	251	3811.33
248	245	14011.6
251	248	3549.94
76	255	0.0237427
255	254	4148.46
254	76	3012.14
26	253	3303.03
253	255	1910.05
255	26	1280.03
77	254	2490.97
254	253	170.167
253	77	4968.32
77	257	6043.95
257	256	6967.54
256	77	0.0253182
231	257	2073.96
257	1	16734
70	256	67.3644
256	231	1408.68
227	259	648.157
259	70	2133.43
24	258	2070.21
258	227	1076.08
76	259	2891.16
259	258	5686.92
258	76	0
254	259	0
256	254	3836.43
259	256	5794.55
79	261	5.87193
261	260	3717.78
260	79	10442.5
226	261	11118.3
261	24	310.333
66	260	11198.7
260	226	6298.56
221	263	11186.7
263	66	5653.51
5	262	0
262	221	24.7218
78	263	2621.69
263	262	3031.39
262	78	0
78	266	0
266	265	4634.63
265	78	4506.78
25	264	1900.13
264	266	1033.83
266	25	0
79	265	2881.29
265	264	15079.4
264	79	646.127
260	265	6410.31
263	260	1810.85
265	263	13598.7
264	267	2645.32
267	79	8604.01
246	264	13391.4
74	267	7138.87
267	246	643.464
250	268	10465.9
268	74	876.064
255	250	2861.95
76	268	2217.73
268	255	3651.22
258	269	1992.53
269	76	3911.71
261	258	4599.92
79	269	4187.95
269	261	10235.9
267	269	368.174
268	267	3563.26
269	268	10633
81	272	1580.32
272	271	3849.28
271	81	1108.17
27	270	0
270	272	1519.3
272	27	999.74
82	271	0
271	270	3023.54
270	82	0
82	275	0
275	274	6027.22
274	82	2506.27
7	273	782.62
273	275	17249.8
275	7	0
80	274	5175.75
274	273	3534
273	80	5007.85
80	278	2148.9
278	277	2212.15
277	80	4515.68
28	276	0.0108969
276	278	10434.9
278	28	2684.66
81	277	5375.52
277	276	1995.97
276	81	352.53
271	277	1046.74
274	271	5555.94
277	274	3407.25
83	281	5557.11
281	280	4026.16
280	83	2448.72
28	279	3028.64
279	281	1283.32
281	28	6374.91
84	280	2015.51
280	279	534.204
279	84	4083.1
84	283	5231.49
283	282	3995.26
282	84	0.0449883
257	283	2798
283	1	17942.3
77	282	378.039
282	257	2744.82
253	285	0
285	77	2808.4
26	284	4208.83
284	253	2388.6
83	285	4170.34
285	284	3955.74
284	83	4481.08
280	285	16.3285
282	280	3201.57
285	282	3871.15
86	287	98.2757
287	286	3812.62
286	86	3890.58
252	287	8888.59
287	26	292.271
73	286	4094.93
286	252	7136.91
247	289	8587.37
289	73	3585.04
6	288	0
288	247	10025.1
85	289	4587.4
289	288	733.692
288	85	0
85	292	0
292	291	10117.9
291	85	50.1726
27	290	0.021191
290	292	3355.52
292	27	0
86	291	3047.12
291	290	4333.85
290	86	264.633
286	291	7573.81
289	286	2796.21
291	289	7309.63
290	293	2966.3
293	86	3536.91
272	290	4627.33
81	293	4467.79
293	272	168.324
276	294	9418.21
294	81	1739.81
281	276	3005.32
83	294	2553.45
294	281	1288.43
284	295	1583.08
295	83	2896.88
287	284	4012.15
86	295	2623.96
295	287	8602.5
293	295	1239.08
294	293	1433.4
295	294	8681.92
88	298	1019.68
298	297	26955.2
297	88	134.868
29	296	0
296	298	0.0117747
298	29	267.622
89	297	0.83853
297	296	1529.16
296	89	0
89	301	0
301	300	14.2953
300	89	38.3701
8	299	1.53086
299	301	342.245
301	8	0
87	300	2225.76
300	299	23875.8
299	87	267.795
87	304	1159.07
304	303	4731.96
303	87	21894.8
30	302	1523.78
302	304	12636.1
304	30	1829.76
88	303	23816.8
303	302	1273.78
302	88	1620.24
297	303	2037.4
300	297	26797.1
303	300	830.822
90	307	0.0167217
307	306	3976.8
306	90	2087.75
30	305	3459.73
305	307	742.829
307	30	1596.43
91	306	735.182
306	305	1413.45
305	91	4598.39
91	309	5120.16
309	308	0.000896166
308	91	1956.05
283	309	3837.74
309	1	12880.1
84	308	0.00488517
308	283	6915.7
279	311	0
311	84	2136.49
28	310	581.322
310	279	2282.47
90	311	2481.47
311	310	3066.6
310	90	8.66568
306	311	27.3715
308	306	4689.36
311	308	2552.87
93	313	1753.55
313	312	6591.8
312	93	20632.9
278	313	4557.84
313	28	6507.25
80	312	10070.7
312	278	9584.4
273	315	23921.8
315	80	564.251
7	314	0
314	273	0.211306
92	315	0.104922
315	314	13827
314	92	0
92	318	0
318	317	477.893
317	92	359.174
29	316	20.1369
316	318	642.158
318	29	0
93	317	665.407
317	316	25704.2
316	93	1045.75
312	317	43.138
315	312	14793.3
317	315	26173.1
316	319	630.177
319	93	21661.7
298	316	26605.5
88	319	22954.8
319	298	365.46
302	320	11782.2
320	88	1773.17
307	302	3001.84
90	320	3090.32
320	307	1796.88
310	321	3269.01
321	90	1807.58
313	310	2494.24
93	321	1739.5
321	313	9871.35
319	321	1975.61
320	319	1560.4
321	320	11028.7
95	324	0
324	323	23826.7
323	95	2533.85
31	322	0
322	324	570.156
324	31	711.032
96	323	9069.63
323	322	586.633
322	96	0
96	327	0
327	326	3745.49
326	96	0.0704109
9	325	1189.56
325	327	2317.33
327	9	0
94	326	3930.05
326	325	11563
325	94	1029.55
94	330	1516.5
330	329	7435.47
329	94	12844.3
32	328	0.158421
328	330	10483.6
330	32	3229.17
95	329	13618.7
329	328	2511.33
328	95	14.8673
323	329	6989.87
326	323	16652.3
329	326	802.592
97	333	453.861
333	332	4780.61
332	97	1142.75
32	331	3761.34
331	333	421.453
333	32	2314.31
98	332	0.0226199
332	331	1704.55
331	98	4823.26
98	335	5121.08
335	334	0
334	98	2271.75
309	335	4909.84
335	1	8632.17
91	334	0
334	309	7831.3
305	337	0
337	91	3346.6
30	336	195.487
336	305	2854.28
97	337	3803.05
337	336	2413.52
336	97	0
332	337	168.015
334	332	5514.12
337	334	2398.48
100	339	3596.75
339	338	746.237
338	100	10772.5
304	339	7929.35
339	30	3482.89
87	338	8296.65
338	304	10342
299	341	10352.6
341	87	16680.2
8	340	0
340	299	13752
99	341	11986.9
341	340	172.331
340	99	0
99	344	0
344	343	3531.62
343	99	5377.88
31	342	2477.34
342	344	9.69743
344	31	0
100	343	19.7028
343	342	22238.4
342	100	3190.88
338	343	8648.42
341	338	210.116
343	341	16597.8
342	345	7.1472
345	100	12139.5
324	342	23047.7
95	345	12919.4
345	324	2212.88
328	346	9783.79
346	95	3458.19
333	328	3597.62
97	346	4063.3
346	333	1310.08
336	347	3613.66
347	97	833.455
339	336	1834.44
100	347	545.879
347	339	8400.61
345	347	2801.2
346	345	689.367
347	346	9385.47
102	350	0.0200183
350	349	14987.4
349	102	3225.17
33	348	0
348	350	1625.37
350	33	33.547
103	349	0.116495
349	348	13500.6
348	103	0
103	353	0
353	352	4090.12
352	103	7615.26
10	351	1917.86
351	353	12383.8
353	10	0
