51	164	232.966
164	163	8989.78
163	51	956.293
19	162	6937.92
162	164	243.741
164	19	139.622
52	163	292.004
163	162	156.064
162	52	9097.22
52	167	11367.6
167	166	26282.6
166	52	1.34798
3	165	0.091477
165	167	26485.3
167	3	0
50	166	10912.6
166	165	58.6838
165	50	10937.4
50	170	9066.3
170	169	6284.41
169	50	2823.92
20	168	3370.25
168	170	5812.65
170	20	4028.29
51	169	9207.45
169	168	6186.22
168	51	408.217
163	169	0.129565
166	163	12142.2
169	166	13373.6
54	173	4373.52
173	172	754.953
172	54	3387.31
20	171	2275.59
171	173	7093.56
173	20	1695.6
55	172	5713.95
172	171	5684.03
171	55	1948.88
55	176	10.8587
176	175	9156.02
175	55	8915.69
1	174	1521.58
174	176	15787.1
176	1	1568.82
53	175	11503.4
175	174	77.1511
174	53	134.519
53	179	105.232
179	178	7464.48
178	53	1649.45
18	177	6691.58
177	179	14.905
179	18	260.808
54	178	18.7142
178	177	4536.55
177	54	5434.16
172	178	7887.62
175	172	13.3326
178	175	4594.46
57	182	14.8508
182	181	1915.47
181	57	9801.09
18	180	2428.92
180	182	11848.7
182	18	13.8121
58	181	10626.1
181	180	3.34482
180	58	3815.36
58	185	1333.62
185	184	7460.83
184	58	654.214
2	183	4189.34
183	185	127.309
185	2	386.785
56	184	5.64524
184	183	466.536
183	56	4090.96
56	188	4367.05
188	187	51.8897
187	56	531.502
19	186	423.749
186	188	551.825
188	19	5325.52
57	187	727.018
187	186	7049.67
186	57	57.657
181	187	9.79472
184	181	262.007
187	184	6719.69
186	189	1484.01
189	57	9475.63
164	186	7347.82
51	189	8367.3
189	164	759.957
168	190	8619.59
190	51	1087.1
173	168	3164.43
54	190	11.6647
190	173	4239.48
177	191	11.873
191	54	2585.56
182	177	3655.79
57	191	1466.37
191	182	10737.6
189	191	18.0997
190	189	2439.46
191	190	10026.8
60	194	4964.92
194	193	21775.1
193	60	16.082
21	192	0
192	194	1126.4
194	21	3146.53
61	193	671.632
193	192	7750.26
192	61	0
61	197	0
197	196	5.20994
196	61	1462.82
4	195	0.0791129
195	197	4365.1
197	4	0
59	196	3839.93
196	195	18673.5
195	59	6230.33
59	200	685.438
200	199	11052.7
199	59	9691.68
22	198	7424
198	200	8895.79
200	22	66.7605
60	199	11475.8
199	198	45.0929
198	60	5920.66
193	199	8671.91
196	193	21346.4
199	196	152.896
62	203	6773.94
203	202	20.37
202	62	3075.37
22	201	14.9447
201	203	7620.25
203	22	5346.66
63	202	5676.3
202	201	9123.16
201	63	14.5805
63	205	13.0085
205	204	4079.45
204	63	9290.76
176	205	24566.5
205	1	659.351
55	204	11314.9
204	176	36.6802
171	207	9763.98
207	55	3131.05
20	206	5279.64
206	171	3017.33
62	207	21.4203
207	206	875.417
206	62	8079.49
202	207	11968.3
204	202	17.4118
207	204	12.9833
65	209	14.6546
209	208	2519.39
208	65	13289.4
170	209	12185.1
209	20	8.32264
50	208	13371.6
208	170	254.837
165	211	24874.1
211	50	113.396
3	210	0
210	165	12.0073
64	211	0
211	210	0.574041
210	64	0
64	214	0
214	213	0
213	64	983.378
21	212	778.293
212	214	2489.05
214	21	0
65	213	605.171
213	212	24368.1
212	65	19.2191
208	213	10.4009
211	208	2301.27
213	211	24258.4
212	215	3963.81
215	65	12985.7
194	212	23243.2
60	215	12359.6
215	194	13.7019
198	216	10258
216	60	19.7021
203	198	15.5799
62	216	21.6243
