51	164	10.0691
164	163	7586.42
163	51	3959.76
19	162	10508
162	164	2585.95
164	19	19.8389
52	163	2207.77
163	162	31.5756
162	52	18476.7
52	167	26721.7
167	166	17318.3
166	52	13.6335
3	165	33.643
165	167	498.244
167	3	100000
50	166	1925.85
166	165	8356.26
165	50	1136.84
50	170	2696.8
170	169	4081.16
169	50	6801.9
20	168	1574.35
168	170	955.208
170	20	6893.09
51	169	11569.3
169	168	6415.1
168	51	9.32054
163	169	4.85869
166	163	13147
169	166	11774.3
54	173	321.642
173	172	5252.95
172	54	147.185
20	171	9569.89
171	173	14.7
173	20	1457.17
55	172	24.7735
172	171	2940.79
171	55	11734
55	176	11590.9
176	175	18.2915
175	55	4002.63
1	174	10813.3
174	176	12904.1
176	1	11994.6
53	175	2100.19
175	174	8530.25
174	53	9812.71
53	179	7894.06
179	178	0.000228658
178	53	7148.48
18	177	0.0359343
177	179	5267.68
179	18	3666.72
54	178	5193.47
178	177	574.224
177	54	2.9103
172	178	2049.3
175	172	6092.6
178	175	76.981
57	182	3487.18
182	181	0.00155825
181	57	7759.57
18	180	2116.79
180	182	0
182	18	4289.75
58	181	5694.66
181	180	3918.31
180	58	34.7609
58	185	655.528
185	184	6172.57
184	58	19.2106
2	183	3968.02
183	185	436.941
185	2	374.435
56	184	752.862
184	183	73.7726
183	56	4081.94
56	188	5134.58
188	187	1144.65
187	56	0.00984216
19	186	1127.29
186	188	0.0505546
188	19	7557.18
57	187	7.35593
187	186	4422.81
186	57	1762.29
181	187	1097.58
184	181	912.226
187	184	4337.68
186	189	10.348
189	57	9591.61
164	186	5778.72
51	189	10148.6
189	164	3303.17
168	190	2021.73
190	51	4599.98
173	168	4615.38
54	190	4591.99
190	173	285.79
177	191	4756.09
191	54	0.209243
182	177	0.000944074
57	191	0.0029038
191	182	505.701
189	191	4144.99
190	189	0
191	190	1351.24
60	194	1054.23
194	193	116.068
193	60	7654.57
21	192	100000
192	194	8559.55
194	21	10.0802
61	193	9301.14
193	192	0.000524292
192	61	100000
61	197	100000
197	196	12886.5
196	61	0.000737094
4	195	18011.3
195	197	0.0754271
197	4	100000
59	196	8.55911
196	195	2485.65
195	59	11447.3
59	200	9276.76
200	199	262.228
199	59	15.7138
22	198	1494.41
198	200	7.13176
200	22	8098.28
60	199	0.0242902
199	198	8680.39
198	60	1349.76
193	199	2.55953
196	193	61.6663
199	196	10522.7
62	203	0
203	202	7888.14
202	62	256.07
22	201	8345.7
201	203	1349.82
203	22	335.349
63	202	0
202	201	0.0119971
201	63	9411.19
63	205	7311.56
205	204	1292.62
204	63	525.644
176	205	5227.78
205	1	9973.82
55	204	0.0313374
204	176	6875.75
171	207	0.0374821
207	55	5046.27
20	206	1.51144
206	171	5122.11
62	207	5870.41
207	206	9.30063
206	62	0.036671
202	207	13.8563
204	202	7299.46
207	204	763.608
65	209	5025.61
209	208	390.073
208	65	0.049363
170	209	8.72982
209	20	5069.99
50	208	565.446
208	170	5507.31
165	211	964.345
211	50	8030.81
3	210	100000
210	165	8735.26
64	211	8050.09
211	210	24.0898
210	64	100000
64	214	100000
214	213	8022.19
213	64	6.70863
21	212	8261.95
212	214	0.00433665
214	21	100000
65	213	1374.46
213	212	1064.63
212	65	5495.99
208	213	6079.55
211	208	9.42482
213	211	2224.97
212	215	1807.53
215	65	6.54541
194	212	392.298
60	215	8.52441
215	194	6390.4
198	216	0.0421282
216	60	6613.24
203	198	7421.27
62	216	5540.93
216	203	2447.81
206	217	5218
217	62	896.625
209	206	0.2999
65	217	1295.94
217	209	0
215	217	5555.74
216	215	2170.24
217	216	0.00118263
67	220	3957.56
220	219	4757.8
219	67	1158.12
23	218	100000
218	220	2125.64
220	23	2133.56
68	219	5278.1
219	218	0.000495571
218	68	100000
68	223	100000
223	222	0.0125999
222	68	5901.01
5	221	6490.59
221	223	0.253316
223	5	100000
66	222	0.0679466
222	221	8947.88
221	66	8334.81
66	226	5116.66
226	225	80.9936
225	66	3496.16
24	224	1914.32
224	226	2173.99
226	24	2214.8
67	225	7.45868
225	224	8660.19
224	67	4334.71
219	225	3164.64
222	219	2123.03
225	222	6327.07
69	229	0.00207881
229	228	12728.6
228	69	4776.37
24	227	3219.83
227	229	2118.29
229	24	9.42941
70	228	503.38
228	227	65.9663
227	70	5161.31
70	231	4926.61
231	230	14480.1
230	70	49.2235
205	231	462.214
231	1	17367.2
63	230	72.7624
230	205	4332.97
201	233	0.0176709
233	63	71.9616
22	232	0.0699334
232	201	1624.46
69	233	6.26425
233	232	5428.06
232	69	0.0378745
228	233	15.0357
230	228	15607.9
233	230	4649.6
72	235	1495.09
235	234	7846.34
234	72	4.81003
200	235	6.62119
235	22	1243.53
59	234	0.0235456
234	200	234.696
195	237	3863.54
237	59	117.551
4	236	100000
236	195	5348.08
71	237	19.8637
237	236	10288.6
236	71	100000
71	240	100000
240	239	1.73828
239	71	7432.1
23	238	59.5591
238	240	7135.61
240	23	100000
72	239	6206.34
239	238	4743.01
238	72	1540.99
234	239	163.866
237	234	9239.49
239	237	4088.61
238	241	5059.12
241	72	0.0283847
220	238	7088.06
67	241	0.00182296
241	220	247.065
224	242	7.99576
242	67	564.502
229	224	10418
69	242	0.00502682
242	229	5139.51
232	243	31.3823
243	69	5065.82
235	232	7124.98
72	243	5667.14
243	235	0.0079459
241	243	16.116
242	241	4866.61
243	242	0.0435227
74	246	2556.23
246	245	4177.79
245	74	3497.04
25	244	100000
244	246	23.3314
246	25	5359.12
75	245	7.85582
245	244	5355.35
244	75	100000
75	249	100000
249	248	5562.65
248	75	0.00375413
6	247	4591.38
247	249	0.00736836
249	6	100000
73	248	2.08062
248	247	9223.03
247	73	6418.64
73	252	5020.96
252	251	634.533
251	73	635.602
26	250	2034.17
250	252	0.050098
252	26	4369.56
74	251	2.94038
251	250	4268.07
250	74	2124.09
245	251	1182.03
248	245	8520.94
251	248	4729.55
76	255	2.71397
255	254	3820.84
254	76	138.074
26	253	5498.49
253	255	6986.86
255	26	0.00085531
77	254	183.664
254	253	27.9858
253	77	8110.2
77	257	5364.08
257	256	13451.4
256	77	0.00121226
231	257	396.557
257	1	22466.2
70	256	0.388881
256	231	0.00103965
227	259	48.7868
259	70	1930.46
24	258	392.824
258	227	2223.86
76	259	2505.12
259	258	13451.1
258	76	0.00459141
254	259	0.000505393
256	254	2885.46
259	256	12723.9
79	261	2831.65
261	260	12367.4
260	79	12.7961
226	261	2700.3
261	24	1305.96
66	260	2415.03
260	226	35.7036
221	263	5.56842
263	66	1223.09
5	262	100000
262	221	10430.5
78	263	0.178818
263	262	16209.3
262	78	100000
78	266	100000
266	265	4518.56
265	78	7.34226
25	264	2.75892
264	266	8935.39
266	25	100000
79	265	2376.48
265	264	9.83336
264	79	1856.13
260	265	1866.85
263	260	11818
265	263	2146.72
264	267	7086.7
267	79	997.702
246	264	1395.22
74	267	0.105771
267	246	2354.44
250	268	0.00226772
268	74	3306.23
255	250	3592.79
76	268	2747.89
268	255	7256.35
258	269	2418.36
269	76	395.953
261	258	13383.2
79	269	1051.01
269	261	0
267	269	2353.01
268	267	7021.13
269	268	451.889
81	272	2226.37
272	271	0.0189854
271	81	2015.6
27	270	100000
270	272	5459.53
272	27	0.000377602
82	271	0.000194251
271	270	6302.73
270	82	100000
82	275	100000
275	274	7.0038
274	82	5979.25
7	273	19694.3
273	275	0.0228336
275	7	100000
80	274	3056.5
274	273	5849.33
273	80	1384.06
80	278	4670.33
278	277	486.216
277	80	2032.92
28	276	894.966
276	278	5360.35
278	28	3110.3
81	277	5.71592
277	276	3154.27
276	81	1595.25
271	277	2714.17
274	271	2920.96
277	274	1884.48
83	281	1895.29
281	280	2045.3
280	83	688.815
28	279	3429.98
279	281	2809.65
281	28	569.678
84	280	3.8155
280	279	3721.1
279	84	7991.52
84	283	5880.86
283	282	7031.38
282	84	476.098
257	283	2796.7
283	1	26755.8
77	282	1111.94
282	257	2555.52
253	285	5403.55
285	77	3.79704
26	284	242.983
284	253	1294.53
83	285	4373.21
285	284	3379.8
284	83	97.1842
280	285	2539.3
282	280	2624.02
285	282	7045.72
86	287	1096.31
287	286	5221.37
286	86	192.046
252	287	216.938
287	26	1727.68
73	286	0.000544017
286	252	670.185
247	289	274.08
289	73	842.2
6	288	100000
288	247	9551.12
85	289	0.000951658
289	288	8615.78
288	85	100000
85	292	100000
292	291	0
291	85	9245.4
27	290	0.000321688
290	292	3692.89
292	27	100000
86	291	5431.64
291	290	1848.81
290	86	494.81
286	291	727.089
289	286	6765.38
291	289	625.208
290	293	2893.09
293	86	799.394
272	290	2552.38
81	293	0.00605369
293	272	1573.79
276	294	4378.04
294	81	1457.45
281	276	3660.41
83	294	2698.05
294	281	1284.38
284	295	1541.84
295	83	2312.51
287	284	3588.09
86	295	3912.69
295	287	1267.37
293	295	610.298
294	293	2851.92
295	294	2649.63
88	298	122.066
298	297	9799.14
297	88	5942.44
29	296	100000
296	298	7734.35
298	29	0.000460707
89	297	8913.33
297	296	0
296	89	100000
89	301	100000
301	300	7571.32
300	89	1457.48
8	299	0.00983058
299	301	8727.12
301	8	100000
87	300	2236.98
300	299	7850.27
299	87	3528.5
87	304	4972.25
304	303	1127.58
303	87	14.1642
30	302	0
302	304	827.646
304	30	5826.35
88	303	0.523386
303	302	4217.37
302	88	721.64
297	303	794.482
300	297	9098.95
303	300	5616.64
90	307	0.0858269
307	306	6385.36
306	90	2447.9
30	305	6192.98
305	307	0.00121124
307	30	2663.66
91	306	0.0238056
306	305	2774.32
305	91	6996.01
91	309	5674.76
309	308	13.2088
308	91	2072.33
283	309	1076.97
309	1	19652.5
84	308	9.55726e-05
308	283	10438.4
279	311	0.00276849
311	84	126.943
28	310	0.0164777
310	279	7865.18
90	311	20.4657
311	310	3661.61
310	90	2391.41
306	311	121.826
308	306	8319.05
311	308	2716.71
93	313	4604.83
313	312	2543.49
312	93	247.968
278	313	2566.35
313	28	1524.92
80	312	729.561
312	278	3835.23
273	315	6965.08
315	80	5210.67
7	314	100000
314	273	8.86257
92	315	7433.43
315	314	5.89834
314	92	100000
92	318	100000
318	317	2622.48
317	92	5034.98
29	316	7255.67
316	318	5.56755
318	29	100000
93	317	0.00389287
317	316	9435.75
316	93	5943.88
312	317	5146.6
315	312	1340.29
317	315	5981.79
316	319	0
319	93	0.0237273
298	316	9565.27
88	319	103.033
319	298	6265.39
302	320	1.22823
320	88	4522.05
307	302	4132.82
90	320	2591.77
320	307	2130.26
310	321	5801.76
321	90	24.9539
313	310	5157.68
93	321	1046.16
321	313	0.000704435
319	321	5076.98
320	319	720.083
321	320	1390.7
95	324	1520.55
324	323	8308.47
323	95	4110.3
31	322	100000
322	324	8108.9
324	31	12.3549
96	323	4909.13
323	322	3.56597
322	96	100000
96	327	100000
327	326	9274.45
326	96	4.26858
9	325	39.2215
325	327	7862.03
327	9	100000
94	326	2197.42
326	325	5377.88
325	94	5170.55
94	330	6209.18
330	329	153.262
329	94	10.1793
32	328	0
328	330	2564.98
330	32	5857.22
95	329	0.0160658
329	328	5291.45
328	95	2025.99
323	329	0.0206609
326	323	7707.22
329	326	6576.44
97	333	0.0139984
333	332	9561.88
332	97	2733.43
32	331	6960.45
331	333	7.01014
333	32	3366.88
98	332	3.13158
332	331	2959.99
331	98	8043.47
98	335	7582.8
335	334	47.1535
334	98	1676.51
309	335	480.901
335	1	14380.6
91	334	0.0811576
334	309	13447.7
305	337	0.0762496
337	91	1881.44
30	336	0.340014
336	305	3732.69
97	337	2208.07
337	336	2568.81
336	97	0
332	337	0.000923647
334	332	11732.1
337	334	2366.03
100	339	4067.11
339	338	2379.28
338	100	13.6146
304	339	0.02015
339	30	3661.71
87	338	0.0011296
338	304	2600.9
299	341	11110
341	87	2220.38
8	340	100000
340	299	5347.54
99	341	3912.67
341	340	0.0150049
340	99	100000
99	344	100000
344	343	0.000752416
343	99	4326.06
31	342	6791.55
342	344	0.0124534
344	31	100000
100	343	1306.46
343	342	12609.7
342	100	5180.35
338	343	2812.54
341	338	2515.32
343	341	9627.55
342	345	986.501
345	100	24.9658
324	342	10893.8
95	345	18.5604
345	324	5790.17
328	346	0.0984501
346	95	3257.23
333	328	6816.65
97	346	2617.4
346	333	2169.86
336	347	3910.33
347	97	2331.31
339	336	2403.37
100	347	2201.87
347	339	0.072365
345	347	4549.68
346	345	2029.78
347	346	0.0583601
102	350	219.189
350	349	9353.68
349	102	6833.22
33	348	100000
348	350	5678.86
350	33	0.000440463
103	349	10318.6
349	348	58.5103
348	103	100000
103	353	100000
353	352	12107.8
352	103	21.6127
10	351	3428.07
351	353	18667
353	10	100000
101	352	2052.35
352	351	1897.85
351	101	9367.69
101	356	8194.13
356	355	786.088
355	101	0.000425402
34	354	266.031
354	356	0.0424455
356	34	7116.04
102	355	0.0727516
355	354	7422.04
354	102	290.949
349	355	1084.4
352	349	5449.22
355	352	8509.03
104	359	0.0311105
359	358	7171.71
358	104	804.757
34	357	7090.22
357	359	31.3555
359	34	1663.35
105	358	40.2832
358	357	2230.31
357	105	7774.58
105	361	7341.14
361	360	3017.76
360	105	692.877
335	361	1599.18
361	1	10814.6
98	360	0.103
360	335	9670
331	363	10.6434
363	98	2766.24
32	362	0.0460101
362	331	4293.2
104	363	4875.88
363	362	3283.59
362	104	0.0213075
358	363	0.00262427
360	358	7781.96
363	360	4932.79
107	365	4896.6
365	364	2312.39
364	107	23.2655
330	365	0.0012245
365	32	5133.69
94	364	8.5292e-06
364	330	2908.22
325	367	8234.27
367	94	1843.32
9	366	100000
366	325	4984.04
106	367	0.000263721
367	366	5184.21
366	106	100000
106	370	100000
370	369	2989.18
369	106	1.88641
33	368	5834.39
368	370	23.6046
370	33	100000
107	369	90.8867
369	368	11264.5
368	107	5129.94
364	369	2620.46
367	364	2911.67
369	367	10590.3
368	371	539.752
371	107	43.0644
350	368	9292.94
102	371	44.0892
